발송일자,발송관할청,발송집중국,도착집중국,운송선로편코드,운송선로명,운송거리(km),차량톤급(톤),등기소포물량(건),등기통상물량(건),국내특급물량(건)
2019-10-01,충청청,대전교환센터,부천우편집중국,0411001-019,부천집센터왕복1-1,390,110,11,0,0
2019-10-01,충청청,대전교환센터,부천우편집중국,0411001-190,부천집센터왕복2-1,390,110,0,721,20332
2019-10-01,충청청,대전교환센터,수원우편집중국,0001034-019,센터수원집왕2-1,143,50,561,0,0
2019-10-01,충청청,대전교환센터,수원우편집중국,0401001-019,수원집센터왕복1-1,287,110,692,0,2744
2019-10-01,충청청,대전교환센터,수원우편집중국,0401001-150,수원집센터왕복1-2,287,180,2662,0,1508
2019-10-01,충청청,대전교환센터,수원우편집중국,0401001-170,수원집센터왕복1-4,287,110,756,0,2440
2019-10-01,충청청,대전교환센터,수원우편집중국,0401001-180,수원집센터왕복1-1,287,110,645,0,0
2019-10-01,충청청,대전교환센터,의정부우편집중국,0001036-019,센터의정부집왕2-1,199,250,1325,0,130
2019-10-01,충청청,대전교환센터,의정부우편집중국,0001036-029,센터의정부집왕2-2,199,180,1012,1,0
2019-10-01,충청청,대전교환센터,의정부우편집중국,0421001-170,의정부집센터왕복2-2,398,110,1152,0,422
2019-10-01,충청청,대전교환센터,의정부우편집중국,0421001-190,의정부집센터왕복1-2,398,110,1280,0,1485
2019-10-01,충청청,대전교환센터,의정부우편집중국,0421001-210,의정부집센터왕복1-1,398,180,962,0,0
2019-10-01,충청청,대전교환센터,의정부우편집중국,0421001-220,의정부집센터왕복2-1,398,180,1066,0,0
2019-10-01,충청청,대전교환센터,안양우편집중국,0451001-019,안양집센터왕복1-1,316,110,0,383,10173
2019-10-01,충청청,대전교환센터,안양우편집중국,0451001-210,안양집센터왕복2-1,316,110,0,0,0
2019-10-01,충청청,대전교환센터,성남우편집중국,0001038-019,센터성남집왕2-1,148,180,1066,0,431
2019-10-01,충청청,대전교환센터,성남우편집중국,0001038-029,센터성남집왕2-2,148,50,688,0,0
2019-10-01,충청청,대전교환센터,성남우편집중국,0441001-250,성남집센터왕복1-2,275,180,1786,0,1768
2019-10-01,충청청,대전교환센터,성남우편집중국,0441001-260,성남집센터왕복1-3,275,110,650,0,772
2019-10-01,충청청,대전교환센터,성남우편집중국,0441001-270,성남집센터왕복1-4,275,180,861,0,2059
2019-10-01,충청청,대전교환센터,고양우편집중국,0001037-019,센터고양집왕2-1,202,50,619,0,0
2019-10-01,충청청,대전교환센터,고양우편집중국,0431001-019,고양집센터왕복1-1,403,180,1107,0,1829
2019-10-01,충청청,대전교환센터,고양우편집중국,0431001-120,고양집센터왕복2-1,403,180,1227,0,459
2019-10-01,충청청,대전교환센터,고양우편집중국,0431001-180,고양집센터왕복1-3,403,180,2098,0,119
2019-10-01,충청청,대전교환센터,고양우편집중국,0431001-190,고양집센터왕복1-2,403,180,1244,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0001139-019,센터안양물왕2-1,162,110,1324,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0001139-029,센터안양물왕2-2,162,80,878,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0001139-039,센터안양물왕2-3,162,110,1418,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0001139-049,센터안양물왕2-4,162,110,1682,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0461001-070,안양물센터왕복1-1,320,180,992,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0461001-080,안양물센터왕복1-2,320,180,1172,0,0
2019-10-01,충청청,대전교환센터,안양우편물류센터,0461001-090,안양물센터왕복1-3,320,180,867,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0001142-019,센터부평물왕2-1,194,180,1064,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0001142-029,센터부평물왕2-2,194,180,1162,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0001142-039,센터부평물왕2-3,194,80,1459,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0001142-049,센터부평물왕2-4,194,80,878,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0471003-019,부평물센터왕복1-1,389,180,849,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0471003-030,부평물센터왕복1-3,389,180,1355,0,0
2019-10-01,충청청,대전교환센터,부평물류센터,0471003-040,부평물센터왕복1-4,389,180,1848,0,0
2019-10-01,충청청,대전교환센터,부산우편집중국,0001088-019,센터부산집왕2-1,265,110,1119,0,1827
2019-10-01,충청청,대전교환센터,부산우편집중국,0001088-029,센터부산집왕2-2,265,180,1161,1,0
2019-10-01,충청청,대전교환센터,부산우편집중국,0001088-039,센터부산집왕2-3,265,180,1318,1565,1268
2019-10-01,충청청,대전교환센터,부산우편집중국,0001088-049,센터부산집왕2-4,265,80,825,0,0
2019-10-01,충청청,대전교환센터,부산우편집중국,0001088-059,센터부산집왕2-5,265,80,868,0,2139
2019-10-01,충청청,대전교환센터,부산우편집중국,0001088-069,센터부산집왕2-6,265,80,981,0,0
2019-10-01,충청청,대전교환센터,부산우편집중국,0601001-390,부산집센터왕복1-1,527,110,839,0,352
2019-10-01,충청청,대전교환센터,부산우편집중국,0601001-400,부산집센터왕복1-2,527,110,1258,0,779
2019-10-01,충청청,대전교환센터,부산우편집중국,0601001-410,부산집센터왕복1-3,527,110,1259,0,5453
2019-10-01,충청청,대전교환센터,부산우편집중국,0601001-550,부산집센터왕복1-7,527,80,677,0,0
2019-10-01,충청청,대전교환센터,부산우편집중국,0601001-580,부산집센터왕복2-1,527,110,1249,0,431
2019-10-01,충청청,대전교환센터,창원우편집중국,0001043-019,센터창원집왕2-1,240,110,1040,0,0
2019-10-01,충청청,대전교환센터,창원우편집중국,0001043-029,센터창원집왕2-2,240,180,1461,0,2687
2019-10-01,충청청,대전교환센터,창원우편집중국,0001043-039,센터창원집왕2-3,240,180,1848,3,956
2019-10-01,충청청,대전교환센터,창원우편집중국,0001043-049,센터창원집왕2-4,240,180,1618,546,1028
2019-10-01,충청청,대전교환센터,창원우편집중국,0001043-059,센터창원집왕2-5,240,180,1934,0,0
2019-10-01,충청청,대전교환센터,창원우편집중국,0611001-200,창원집센터왕복1-2,479,110,780,0,624
2019-10-01,충청청,대전교환센터,창원우편집중국,0611001-210,창원집센터왕복1-3,479,110,665,0,549
2019-10-01,충청청,대전교환센터,창원우편집중국,0611001-220,창원집센터왕복1-5,479,110,1339,0,26
2019-10-01,충청청,대전교환센터,진주우편집중국,0001044-019,센터진주집왕2-1,191,45,196,0,0
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-019,진주집센터왕복1-2,364,180,773,0,1383
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-039,진주집센터왕복1-3,364,180,1513,0,0
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-170,진주집센터왕복1-1,364,110,1081,0,0
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-190,진주집센터왕복1-5,364,180,1555,0,27
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-200,진주집센터왕복1-6,364,180,1614,0,1237
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-221,진주집센터왕복1-4,364,110,1127,0,0
2019-10-01,충청청,대전교환센터,진주우편집중국,0621001-230,진주집센터왕복1-7,364,110,1031,0,348
2019-10-01,충청청,대전교환센터,울산우편집중국,0001135-019,센터울산집왕2-1,278,80,2339,0,0
2019-10-01,충청청,대전교환센터,울산우편집중국,0001135-029,센터울산집왕2-2,278,180,1142,0,0
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-019,울산집센터왕복2-1,526,180,1409,0,96
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-029,울산집센터왕복2-2,526,110,1333,0,2597
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-039,울산집센터왕복2-3,526,110,654,632,2153
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-190,울산집센터왕복1-1,526,110,432,0,0
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-200,울산집센터왕복2-3,526,110,856,0,654
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-220,울산집센터왕복2-1,526,110,1073,0,409
2019-10-01,충청청,대전교환센터,울산우편집중국,0631001-230,울산집센터왕복2-2,526,110,961,0,241
2019-10-01,충청청,대전교환센터,대전우편집중국,0001098-019,센터대전집왕2-1,1,80,1307,0,1273
2019-10-01,충청청,대전교환센터,대전우편집중국,0001098-029,센터대전집왕2-2,1,80,1964,0,2453
2019-10-01,충청청,대전교환센터,대전우편집중국,0004118-010,센터대전집1-1,0,0,15620,1048,8366
2019-10-01,충청청,대전교환센터,청주우편집중국,0001089-019,센터청주집왕2-1,56,80,1012,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0001089-029,센터청주집왕2-2,56,180,1441,965,3354
2019-10-01,충청청,대전교환센터,청주우편집중국,0001089-039,센터청주집왕2-3,56,180,1677,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0001089-049,센터청주집왕2-4,56,50,931,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-019,청주집센터왕복1-1,117,50,668,0,2679
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-210,청주집센터왕복1-2,117,110,553,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-290,청주집센터왕복1-1,117,180,906,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-300,청주집센터왕복1-3,117,180,1086,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-310,청주집센터왕복1-5,117,180,1456,0,0
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-320,청주집센터왕복1-6,117,180,1032,0,2425
2019-10-01,충청청,대전교환센터,청주우편집중국,0311001-330,청주집센터왕복1-4,117,180,1280,0,0
2019-10-01,충청청,대전교환센터,천안우편집중국,0001090-019,센터천안집왕2-1,80,110,1002,936,2229
2019-10-01,충청청,대전교환센터,천안우편집중국,0001090-029,센터천안집왕2-2,80,110,1938,0,0
2019-10-01,충청청,대전교환센터,천안우편집중국,0001090-039,센터천안집왕2-3,80,80,780,0,0
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-019,천안집센터왕복1-1,160,80,743,0,0
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-029,천안집센터왕복1-2,160,80,701,0,606
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-039,천안집센터왕복1-3,160,80,786,0,1094
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-049,천안집센터왕복1-4,160,80,531,0,422
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-059,천안집센터왕복1-5,160,80,1097,0,1657
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-069,천안집센터왕복1-6,160,80,1340,0,711
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-080,천안집센터왕복1-2,160,110,592,0,0
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-090,천안집센터왕복1-3,160,110,1124,0,0
2019-10-01,충청청,대전교환센터,천안우편집중국,0321003-100,천안집센터왕복1-1,160,110,565,0,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0001042-019,센터광주집왕2-1,142,110,1840,0,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0001042-029,센터광주집왕2-2,142,180,1552,0,1282
2019-10-01,충청청,대전교환센터,광주우편집중국,0001042-039,센터광주집왕2-3,142,250,2762,1435,1065
2019-10-01,충청청,대전교환센터,광주우편집중국,0001042-049,센터광주집왕2-4,142,250,1600,4,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-170,광주집센터왕복1-1,285,180,517,0,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-180,광주집센터왕복1-2,285,110,685,0,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-290,광주집센터왕복1-3,285,110,908,0,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-290,광주집센터왕복1-3,285,180,1125,0,0
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-300,광주집센터왕복1-4,285,180,1449,0,1463
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-400,광주집센터왕복1-5,285,180,1058,0,564
2019-10-01,충청청,대전교환센터,광주우편집중국,0501001-410,광주집센터왕복1-6,285,110,1121,0,3249
2019-10-01,충청청,대전교환센터,영암우편집중국,0001107-019,센터영암집왕2-1,220,110,1203,0,0
2019-10-01,충청청,대전교환센터,영암우편집중국,0001107-029,센터영암집왕2-2,220,45,305,0,0
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-019,영암집센터왕복2-1,422,180,1468,0,1114
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-029,영암집센터왕복2-2,422,250,1735,0,80
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-039,영암집센터왕복2-3,422,180,907,0,1191
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-310,영암집센터왕복1-3,422,110,812,0,235
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-351,영암집센터왕복1-4,422,110,623,0,244
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-361,영암집센터왕복1-5,422,110,1154,0,444
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-370,영암집센터왕복1-1,422,110,809,0,0
2019-10-01,충청청,대전교환센터,영암우편집중국,0541001-380,영암집센터왕복1-2,422,110,1585,0,170
2019-10-01,충청청,대전교환센터,순천집중과,0001147-019,센터순천집왕2-1,175,80,1362,0,0
2019-10-01,충청청,대전교환센터,순천집중과,0001147-029,센터순천집왕2-2,175,80,862,1,0
2019-10-01,충청청,대전교환센터,순천집중과,0001147-039,센터순천집왕2-3,175,50,996,0,0
2019-10-01,충청청,대전교환센터,순천집중과,0531015-019,순천집센터왕복1-1,350,110,1360,0,1281
2019-10-01,충청청,대전교환센터,순천집중과,0531015-029,순천집센터왕복1-2,350,180,1177,0,137
2019-10-01,충청청,대전교환센터,순천집중과,0531015-039,순천집센터왕복1-3,350,180,1257,0,1540
2019-10-01,충청청,대전교환센터,순천집중과,0531015-230,순천집센터왕복1-3,350,180,2218,0,551
2019-10-01,충청청,대전교환센터,순천집중과,0531015-260,순천집센터왕복1-4,350,180,1163,0,559
